MemberID,Branch,BranchType,TransactionType,TransactionDate,SubscriptionDuration,ExpiryDate,Amount,ReadingFee,UsedCoupon,CouponCode
MEM0418,Branch D,Suburban,New Signup,2023-11-15,6,2024-05-13,188.15439588845737,24.514330569662757,True,COUPON06
MEM0327,Branch D,Urban,Upgrade,2023-09-25,6,2024-03-23,272.62811685444,40.02253442760323,False,
MEM0268,Branch E,Rural,Renewal,2023-02-04,24,2025-01-24,369.4884861572485,0.0,True,COUPON09
MEM0372,Branch C,Suburban,Downgrade,2023-04-15,1,2023-05-15,414.91232575444945,5.6159754837484,False,
MEM0131,Branch B,Rural,Renewal,2021-12-29,3,2022-03-29,245.58034684890896,34.55627535707847,False,
MEM0031,Branch C,Suburban,Downgrade,2022-07-30,6,2023-01-26,103.94510814377438,48.61829962570276,False,
MEM0363,Branch C,Suburban,New Signup,2021-07-02,24,2023-06-22,418.0898277026658,40.171588880659556,False,
MEM0161,Branch E,Rural,New Signup,2020-01-23,24,2022-01-12,354.3908793046183,0.0,False,
MEM0444,Branch C,Urban,Renewal,2022-11-23,36,2025-11-07,234.44535945531265,8.433672050915247,True,COUPON04
MEM0162,Branch B,Suburban,Upgrade,2023-02-28,6,2023-08-27,482.0474381526122,35.258400161126005,False,
MEM0383,Branch C,Rural,Cancellation,2022-10-29,3,2023-01-27,193.56331076901054,29.698661856388238,False,
